id,name
1216,Doubleday Books
1217,Delacorte Press
1218,Inkling Books
1219,State University of New York Press
1220,Bantam (Fanfare Imprint)
1221,Walker Books
1222,Apple Paperbacks (Scholastic)
1223,Roberts Rinehart Publishers
1224,Brill/Rodopi
1225,Vintage Books USA
1226,Manesse Verlag
1227,Norma Editorial
1228,Llewellyn Publications
1229,Harper Teen
1230,Akashic Books/Punk Planet Books
1231,Firelight Press
1232,Corgi
1233,Chicken House / Scholastic
1234,Joshua Odell Editions
1235,Michael Joseph
1236,Wordsworth Editions
1237,Arts Publications
1238,Small Beer Press
1239,Limelight Editions
1240,Harvest Books/Harcourt
1241,Norton
1242,Buccaneer Books
1243,Not Avail
1244,Prima Games
1245,Fireside Books
1246,Temenos Press
1247,Cartago
1248,Random House UK Ltd (A Division of Random House Group)
1249,Augsburg Fortress Publishing
1250,Piper
1251,HarperCollins UK
1252,Dell Publishing Company
1253,Editions Gallimard
1254,Pimlico
1255,Dell Publishing
1256,ECW Press
1257,W.W. Norton  Company
1258,Dtv
1259,Rivages
1260,Macmillan Audio
1261,Pineapple Press
1262,Weidenfeld & Nicolson
1263,Award Books
1264,Star Trek
1265,Miramax
1266,Penguin Books Ltd
1267,Penguin Books Canada
1268,Luna Books
1269,Bantam Press
1270,iUniverse
1271,City Lights
1272,Lucent Books
1273,Metropolitan Books
1274,Peter Owen Publishers
1275,Tom Doherty Associates
1276,HarperCollins Espanol
1277,Hodder Mobius
1278,Belknap Press
1279,Little  Brown & Company
1280,Penguin Classics
1281,VIZ Media
1282,Collector's Library
1283,Keep It Simple Books
1284,Dodd Mead; 1st edition (September 1976)
1285,International Publishers (NYC)
1286,Orbis Books
1287,One Hour Entertainment
1288,Open Court Publishing Company
1289,Columbia Pictures Pubns
1290,Rba Libros
1291,Wings
1292,HarperPerennial
1293,Signet Book
1294,Collier Books
1295,Ulysses Press
1296,Dabel Brothers Productions
1297,Hachette Littérature
1298,Farrar  Straus and Giroux (BYR)
1299,HarperLargePrint
1300,Little  Brown
1301,Arthur A. Levine
1302,Companhia das Letras
1303,Villard Books
1304,El Paso Norte Press
1305,Penguin Putnam
1306,St. Augustines Press
1307,FASA Corp.
1308,Zondervan Publishing Company
1309,AHA! Process
1310,Owl Books (NY)
1311,Berkley Publishing Group
1312,Scholastic Reference
1313,New Page Books
1314,Watson-Guptill Publications
1315,Chatto  Windus
1316,AudioGO
1317,Pogue Press
1318,Laurel Leaf Books
1319,Gun Digest Books
1320,Learning Matters
1321,Dover Publications (NY)
1322,Vida
1323,Summit University Press
1324,Harvest House Publishers
1325,Indigo
1326,Tyndale Momentum
1327,HarperVoyager
1328,Clarkson Potter
1329,Stanford University Press (Stanford  CA)
1330,Tor Books
1331,Museum of Modern Art
1332,Bantam Starfire
1333,Sovereign World
1334,Viz Media
1335,Ryland Peters & Small
1336,Nova Fronteira
1337,Transworld Publishers
1338,The Chicken House
1339,Laurel-Leaf Books
1340,Carlton Publishing Group
1341,Doubleday & Company  Inc.
1342,Woodrow Wilson Center Press / Johns Hopkins University Press
1343,Collectors Library
1344,Wipf & Stock Publishers
1345,HarperAudio
1346,Longman Schools Division (a Pearson Education Company)
1347,CRC Press
1348,Hackett Publishing Company
1349,Chelsea House Publishers
1350,Island
1351,Dedalus
1352,Academic Press
1353,Sterling Publishing Co.  Inc.
1354,Onyx Books
1355,Versus Press
1356,Dell Laurel-Leaf
1357,The Monacelli Press
1358,Fontana Press
1359,Hyperion Books
1360,William Morrow / Harper
1361,Barnes  Noble Classics
1362,Four Walls Eight Windows Press
1363,Workman Publishing Company
1364,Secker
1365,Crescent
1366,Newmarket Press
1367,Nimble Books
1368,ADV Manga
1369,Watkins Publishing
1370,Copernicus Books
1371,Smithsonian Books
1372,Picador  Macmillan Publishers Ltd
1373,Shueisha
1374,Razorbill
1375,BantamSpectra
1376,Continuum
1377,Michael O'Mara Books
1378,Dorling Kindersley Children
1379,Bookspan
1380,Abacus
1381,Kodansha
1382,Brilliance Audio
1383,Hodder Wayland
1384,Ivan R. Dee  Publisher
1385,Julia MacRae
1386,Henry Holt & Company
1387,Everyman's Library Classics
1388,Simon & Schuster; Media Tie-In edition
1389,Melville House Publishing
1390,Barron's Educational Series
1391,Perigee Trade
1392,Lumen
1393,Alfred A.Knopf
1394,Merlin Publishing
1395,David R. Godine Publisher
1396,Libros para ninos
1397,Amherst Media  Inc.
1398,Everyman
1399,Dover Publications
1400,Project Management Institute
1401,Dafina Books
1402,iBooks
1403,Cambridge University Press/The New Cambridge Shakespeare
1404,The Bodley Head Ltd
1405,Felony & Mayhem
1406,Abdo Publishing Company
1407,Ivy Books
1408,Avon Books (P)
1409,Bear  Company
1410,Bloomsbury U.S.A. Children's Books
1411,Soho Press
1412,Penguin Classic
1413,Osprey Publishing
1414,Sarah Crichton Books
1415,Editorial RM
1416,Crown Journeys/Crown Publishers/Crown Publishing Group/Random House
1417,Ivan R. Dee Publisher
1418,Topaz
1419,Nan A. Talese
1420,Simon & Schuster Paperbacks
1421,W. W. Norton & Co.
1422,Lawrence Hill Books
1423,Everyman Library / Overlook Press
1424,Glénat
1425,Black Classic Press
1426,Brava
1427,Kindle
1428,Benjamin-Cummings Publishing Company
1429,University of Texas Press (Austin/London)
1430,Loyola Classics
1431,Ann Arbor Media
1432,Adamant Media Corporation
1433,John F. Blair  Publisher
1434,Hawthorne Books
1435,Harlequin Anthologies
1436,Granta
1437,St. Martin's
1438,Enitharmon Press
1439,Walker Books Ltd
1440,Five Star (ME)
1441,FASA Corporation
1442,Nick Hern Books
1443,Sensory Resources
1444,New Harbinger Publications
1445,Living Books
1446,Warner Books
1447,Devil's Due Publishing
1448,Salem Press Inc
1449,Tor Fantasy
1450,Gürze Books
1451,Penguin Books in association with Faber & Faber
1452,British Library
1453,Loeb Classical Library
1454,Thorndike Press Large Print
1455,Viking Press
1456,PerfectBound
1457,Urion Press
1458,Faber and Faber
1459,Virago Press Ltd
1460,Acropolis Books (NY)
1461,First Avenue Editions (Tm)
1462,Overeaters Anonymous  Incorporated
1463,New American Library
1464,Oberon Books
1465,Billboard Books
1466,Houghton Mifflin Company
1467,Sagebrush
1468,Multnomah
1469,New Falcon Publications
1470,Wizards of the Coast
1471,New Directions Publishing Corporation
1472,Harper Audio
1473,Viking Juvenile
1474,Meisha Merlin Publishing
1475,Rowohlt Verlag
1476,Abradale Books/Harry N. Abrams
1477,W.W. Norton & Company (NY/London)
1478,Leete's Island Books
1479,Harpercollins Children's Books
1480,St. Martins Press
1481,Anagrama
1482,Dial Press
1483,The Modern Library New York
1484,Middleway Press
1485,Círculo de Lectores
1486,University of North Carolina Press
1487,Berkley Prime Crime
1488,Douglas & McIntyre
1489,Big Finish
1490,Virago UK
1491,Del Rey Fantasy
1492,Changeling Press
1493,BALLANTINE BOOKS
1494,Carole Marsh Mysteries
1495,Barrons Educational Series
1496,Gauntlet Press
1497,Byblos
1498,Distribooks
1499,Columbia University Press
1500,Five Star Trade
1501,Dark Horse Comics
1502,Lions
1503,Pantheon
1504,Your Coach Digital
1505,Plexus Publishing
1506,HarperTorch (an imprint of HarperCollins Publishers)
1507,Bantam Doubleday Dell (NYC)
1508,Hackett Publ. Co Inc
1509,Love Spell
1510,Princeton University Press
1511,Ten Speed Press
1512,HarperCollins Perennial
1513,Universal Publishers
1514,New City Press
1515,Harcourt Brace
1516,Suma de Letras Brasileiras
1517,OUP Oxford
1518,Sidgwick & Jackson Ltd
1519,Blanvalet Verlag GmbH
1520,Blanvalet Taschenbuch
1521,Harlequin Readers' Choice
1522,DAW SF
1523,Rowohlt Taschenbuch Verlag GmbH
1524,Baton Wicks
1525,Atlantic Monthly Press (NYC)
1526,Payot
1527,William Morrow & Company (NYC)
1528,Folio histoire
1529,Shaw
1530,l'ecole des loisirs
1531,San Val
1532,Hay House
1533,Atheneum
1534,Black Swan
1535,Transworld Publishers Ltd
1536,Mariner Books / Harvest Books
1537,Sutton Publishing
1538,Chu Hartley Publishers LLC
1539,Dutton Books
1540,P. F. Collier and Sons
1541,Hodder
1542,Catholic Book Publishing
1543,YoungJin Singapore Pte. Ltd.
1544,Wordsworth Classics
1545,Crown Publishing Group
1546,Open Court
1547,Farrar  Straus and Giroux
1548,Эксмо
1549,Kaplan Publishing
1550,Audio Literature
1551,Avon
1552,Collins Publishers
1553,Bantam Spectra
1554,University of Washington Press
1555,Broadview Press Inc
1556,Pocket Star
1557,Gallery Books
1558,皇冠文化出版有限公司
1559,Power Press
1560,Apple
1561,Prentice Hall
1562,Faber & Faber Limited
1563,Ballantine Books
1564,Fontana Books
1565,Redleaf Press
1566,Penguin Audio UK
1567,Tarcher
1568,Grasset
1569,HarperCollinsChildren’sBooks
1570,SCM Press
1571,French & European Pubns
1572,Sun and Moon Press
1573,Canongate U.S.
1574,Replica Books
1575,Sterling Children's Books
1576,Bantam Spectra (NY)
1577,Amherst Media
1578,Aurum
1579,小学館
1580,Barricade Books
1581,Prestel Publishing
1582,Harpperen
1583,Classic Books
1584,Arcadia Publishing (SC)
1585,Faber & Faber Ltd.
1586,St. Martins Press-3PL
1587,Gale Cengage
1588,Delacorte Books
1589,Arbordale Publishing
1590,HarperPaperbacks
1591,Time Life Medical
1592,Cedar Books
1593,Basic Books
1594,Destiny Books
1595,Putnam Adult
1596,National Geographic Children's Books
1597,Virago Press (UK)
1598,Cosmos Books (OH)
1599,Applause Books
1600,Harvest / Harcourt
1601,Fredonia Books (NL)
1602,NAL
1603,Seal Books
1604,Panther
1605,University of Georgia Press
1606,Christian Classics
1607,DAW Books
1608,Harcourt Brace & Company
1609,It Books
1610,Our Daily Bread Publishing
1611,Owl Books
1612,O'Brien Press
1613,Arrow Books Ltd
1614,Simon & Schuster Aladddin Paperbacks
1615,Legend
1616,Ballantine Books (NY)
1617,Titan
1618,Specialty Press
1619,Candlewick Press (MA)
1620,Mariner Books
1621,Regal Books
1622,Broadway/Crown Publishing Group
1623,Quality Paperback Book Club
1624,Here's Life Publishers
1625,Morrow
1626,NAL Jam
1627,Library of Liberal Arts/Bobb-Merrill (Indianapolis  IN)
1628,Course Technology
1629,Dominion Press
1630,McGraw-Hill Medical Publishing
1631,Spectra
1632,Raintree
1633,Simon Pulse
1634,Avon HarperCollins
1635,Archipelago Books
1636,BBC Worldwide
1637,Starscape
1638,DeVorss & Company
1639,Book Publishing Company
1640,Amistad Press
1641,Praeger Publishers
1642,US Green Building Council
1643,MIRA
1644,BBC Books
1645,MacAdam/Cage
1646,Random House Trade
1647,Recorded Books  Inc.
1648,Dark Horse Manga
1649,Bison Books
1650,Plaza y Janés
1651,Orion Publishing Co
1652,ASCD
1653,Ediciones Urano
1654,Omnibus Press
1655,Warner
1656,Signet Classic
1657,Smart Pop
1658,Simon  Schuster Audio
1659,Harcourt Brace Jovanovich
1660,Benziger
1661,Laffont
1662,Simon & Schuster Simon Pulse
1663,Galahad Books
1664,Honor Books
1665,RH Audio Price-less
1666,Penguin Audio
1667,Century
1668,Krause Publications
1669,AudioText
1670,Random House Audio
1671,Avenel Books
1672,Penguin (Non-Classics)
1673,B&H Publishing Group
1674,Jonathan Cape
1675,Anchor
1676,Square Fish
1677,Bantam Classic
1678,Soft Skull Press
1679,Harpercollins
1680,Virgin Publishing
1681,Crossing Press
1682,Bold Strokes Books
1683,AA World Services
1684,VeloPress
1685,Apress
1686,FaithWords
1687,Berkley Publishing
1688,"Izdavačka agencija ""Draganić"""
1689,Phébus
1690,Bantem Press
1691,Lippincott Williams & Wilkins
1692,Daimon Verlag
1693,Everymans Library
1694,Association for Supervision & Curriculum Development
1695,DAW Books (NY)
1696,Penguin Books/Penguin Popular Classics
1697,Mikaya Press
1698,Marsilio Publishers
1699,World Wrestling Entertainment Books
1700,University of Arkansas Press
1701,Tyndale House Publishers
1702,Albert Whitman  Company
1703,Cruithne Press
1704,Eraserhead Press
1705,Association for Scottish Literary Studies
1706,Random House  for Young Readers
1707,David C Cook
1708,Eros Comix
1709,North Star Publications (MA)
1710,Leisure
1711,Deodand
1712,Cemetery Dance Publications
1713,Teacher's Pet Publications  Inc.
1714,G.P. Putnam's Sons
1715,Teacher's Pet Publications
1716,Golden Gryphon Press
1717,Viking; G. P. Putnam & Sons
1718,Midnight Ink
1719,Mongoose Publishing
1720,W.W. Norton & Company (NYC)
1721,Octopus Books
1722,Alison Green Books
1723,Fischer TB
1724,Greenwillow Books
1725,Millenium
1726,New Press  The
1727,HarperCollins (SanFrancisco)
1728,Doubleday Books for Young Readers
1729,Collins Design
1730,Orion
1731,Warne
1732,Loose Id  LLC
1733,Russell Enterprises
1734,Algonquin Books
1735,Del Rey Books (NY)
1736,Kent State University Press
1737,Daw Books
1738,Ivan R. Dee
1739,Beacon Press (Boston)
1740,Arrow Books
1741,rbooks
1742,British Film Institute
1743,Random House (NY)
1744,Tropismos
1745,DC Comics Vertigo
1746,Indiana University Press
1747,Riverhead Books
1748,Bantam (Fanfare)
1749,St. Martin's Paperback
1750,Lonely Planet
1751,America's Test Kitchen
1752,McGraw-Hill Education
1753,Birlinn
1754,HarperTorch
1755,Arkana/Penguin
1756,Alderac Entertainment Group (AEG)
1757,Fontana
1758,Schirmer/Mosel
1759,New Riders Publishing
1760,Vision
1761,Thomas Y. Crowell Company
1762,Holt Paperbacks
1763,Schocken Books
1764,Beacon Press
1765,Prima Lifestyles
1766,University of Texas Press
1767,Portable Press
1768,Bright Sky Press
1769,DAW Hardcover
1770,Vantage Press
1771,Lantern Books
1772,Digireads.com
1773,Hachette Children's
1774,Miramax Books
1775,Casa Creacion
1776,Ace
1777,Quarry Press
1778,Winter on the Farm (My First Little House)
1779,Mondadori
1780,Edaf S.A.
1781,Arkana
1782,Noonday Press
1783,Walter de Gruyter
1784,Pearson
1785,Pan Macmillan Ltd. (London)
1786,Hodder Children's Books
1787,Vintage Crime/Black Lizard
1788,Arléa
1789,Dedalus Limited
1790,Thomas Dunne Books
1791,Harper
1792,Putnam
1793,Reader's Digest Association
1794,Pharos Books
1795,Golden Books
1796,Taylor Productions Ltd
1797,Houghton Mifflin Co. (Boston/NY)
1798,Nantier Beall Minoustchine Publishing
1799,Dramatists Play Service
1800,Feral House
1801,Fawcett Coventry
1802,Porrua
1803,Library of America (NY)
1804,Saddleback Educational Publishing  Inc.
1805,Collins
1806,Conari Press
1807,Gurze Books
1808,Peter Smith Publisher
1809,Odonian Press
1810,Diana TB
1811,Cardoza
1812,Cold Spring Harbor Laboratory Press
1813,Red Hen Pr
1814,Rosenberg Publishing
1815,Book of the Month Club
1816,Mira books
1817,Rizzoli
1818,Seix Barral
1819,Editorial Juventud
1820,London : Faber  2002
1821,University of California Press
1822,Hesperus Press
1823,Warner Forever
1824,HarperCollins Publishers Ltd
1825,Churchill Livingstone
1826,Loeb Classical Library 443
1827,Random House Trade Paperbacks
1828,Eerdmans
1829,Farrar  Strauss & Giroux-3pl
1830,ReganBooks
1831,McGraw-Hill
1832,Bedford Books
1833,Touchstone
1834,Marvel
1835,Adams Media
1836,Siete Cuentos
1837,William Morrow & Company  Inc.
1838,TusQuets
1839,TarcherPerigee
1840,Harper Perennial (NYC)
1841,Pygmalion Editions
1842,Orion Publishing Group
1843,Readers Digest.
1844,Between the Lines Productions
1845,Warner Vision
1846,Countryman Press
1847,Prestwick House
1848,Holt  Rinehart and Winston  Inc.
1849,Pocket Books
1850,Zeta Bolsillo
1851,Grove Press  Black Cat
1852,Psychology Press
1853,Geoplaneta
1854,Business Plus
1855,Bulfinch
1856,Tommy Nelson
1857,Nonsuch Publishing
1858,Oddysey/Harcourt Young Classics
1859,Scholastic Books
1860,Kingfisher
1861,TIme Warner Books
1862,Dabel Brothers Publishing
1863,Houghton Mifflin
1864,Viking Children's Books
1865,Hackett Publishing Company  Inc.
1866,Taplinger Publ. Company
1867,Dante University of America Press
1868,International Code Council
1869,Orion Publishing Group  Ltd.
1870,Image
1871,Yoruba Theological Archministry
1872,Trafford Publishing
1873,Alfred A. Knopf
1874,Pan Publishing
1875,Trine Day
1876,New World Publishing
1877,Verso
1878,University of Minnesota Press
1879,Atelos Press
1880,Back Bay
1881,Island Books
1882,Pocket
1883,Little  Brown Books for Young Readers
1884,Suhrkamp
1885,Oni Press
1886,Veritas Publishing
1887,Penguin Books  Limited (UK)
1888,Ace Book
1889,Orion Books
1890,Orion Paperbacks
1891,Wesleyan University Press
1892,LWW
1893,TEA
1894,Atria Books
1895,Vintage/Random House (NY)
1896,Andrews McMeel Publishing
1897,Routledge Classics
1898,Laurel
1899,Zondervan Publishing House
1900,Acento Editorial
1901,Firebrand Books
1902,IDW Publishing
1903,Seal
1904,Creation Books
1905,Ohio State University Press
1906,South End Press
1907,Goldmann
1908,Hyperion
1909,Farrar Straus Giroux
1910,Berkley Sensation
1911,Houghton Mifflin/Seymour Lawrence
1912,Scholastic
1913,Teaching Resources
1914,Spectra/Bantam Books (NYC)
1915,Simon & Schuster Libros en Español
1916,Dark Horse Books
1917,Dervy
1918,Harlequin Romance
1919,Carroll & Graf Publishers
1920,McGraw-Hill Professional Publishing
1921,Penguin Group(CA)
1922,Voyageur Press
1923,Be Beautiful
1924,Cosimo Classics
1925,Carroll & Graf
1926,Joanna Cotler Books
1927,John Wiley & Sons
1928,Wilhelm Goldmann Verlag  GmbH
1929,School Specialty Publishing
1930,Farrar Straus and Giroux
1931,Fandemonium Books
1932,The Orion Publishing Group Ltd
1933,Howard Publishing Co
1934,Boston Common Press
1935,Gallimard Jeunesse
1936,HarperResource
1937,TokyoPop
1938,Disney Editions
1939,Western Publishing Company  Golden Books
1940,Phoenix
1941,J'ai Lu
1942,AvonEos
1943,Sage Publications  Inc
1944,Seuil
1945,Sutton
1946,Let's Go Publications
1947,Motorbooks
1948,Arsenal Pulp Press
1949,Chalice Press
1950,Metropolitan Books/Henry Holt & Co. (NY)
1951,Filiquarian Publishing  LLC.
1952,Park Street Press
1953,Hqn
1954,Impact
1955,Turtleback
1956,University Of Minnesota Press
1957,Vintage/Random House Inc. (NYC)
1958,Jane Nissen Books
1959,Insel
1960,Challenge Press  Inc./Challcrest Press
1961,Pantheon Books (NY)
1962,Aspect
1963,Kent State University Press (OH)
1964,Center Point
1965,Gibbs Smith
1966,Secker and Warburg
1967,Polyface
1968,Healing Arts Press
1969,Schwartz & Wade Books
1970,Pearson Longman
1971,KiWi
1972,Servant Publications
1973,Kensington Publishing Corporation
1974,Henry Holt and Co.
1975,Little  Brown & Company (Boston/Toronto)
1976,Cooper Square Press
1977,G. P. Putnam's Sons
1978,Oxford University Press  USA
1979,Little Bookroom
1980,Reaktion Books
1981,Chelsea House Publications
1982,Nova Audio Books
1983,Literatura Random House
1984,Alfaguara Infantil
1985,Harvest Books
1986,Sentient Publications
1987,Atheneum Books for Young Readers: Richard Jackson Books
1988,Kodansha America
1989,William B. Eerdmans Publishing Company
1990,Random House Value Publishing
1991,Unwin Paperbacks
1992,Harlequin American Romance
1993,St. Martin's Minotaur
1994,Jimmy Patterson
1995,Silhouette Special Edition
1996,Morpheus International
1997,Ignatius Press
1998,Liguori Publications
1999,Routledge
2000,Peerage Books
2001,Time Warner Books UK
2002,Hakusen Sha
2003,Aegypan
2004,BBC Audiobooks America
2005,US Naval Institute Press
2006,Franklin Watts
2007,Xlibris Corporation
2008,Wadsworth Publishing Company
2009,Smithmark Publishers
2010,Penguin/Viking Compass (Non-Classics)
2011,T&T Clark Int'l
2012,Simon  Schuster
2013,Holiday House
2014,Headline Book Publishing
2015,Bloomsbury Publishing
2016,Little Brown and Company
2017,Highbridge Audio
2018,Jump at the Sun
2019,J'ai lu
2020,Alcoholics Anonymous World Services Inc
2021,No Starch Press
2022,Hamish hamilton
2023,Tusquets
2024,Nymphenburger
2025,Presses de La Cite
2026,The MIT Press
2027,Paul Dry Books
2028,Éditions du Rocher
2029,Everyman Chess
2030,Houghton Mifflin Harcourt
2031,Dramatists Play Service  Inc.
2032,Birlinn Ltd
2033,York Press
2034,集英社
2035,New York Review of Books
2036,Picture Book Studio Ltd
2037,Futura
2038,Festival Books
2039,Sasquatch Books
2040,MONDIAL
2041,Counterpoint LLC
2042,Skinner House Books
2043,Scholastic Audio Books
2044,Grand Central
2045,ガンガンコミックス
2046,Alderac Entertainment Group
2047,Walker & Company
2048,Arrow (A Division of Random House Group)
2049,Xulon Press
2050,The Liffey Press
2051,Harper Collins
2052,Cornell University Press
2053,University Press of Florida
2054,Kiepenheuer & Witsch
2055,Penguin Press
2056,NAL Trade
2057,Chicago Review Press
2058,Laurel Press
2059,South End Press (Boston)
2060,Green Integer
2061,Baronet Books
2062,Hackett Publishing Company  Inc. (USA)
2063,Edwin Mellen Press
2064,1st World Library
2065,Applewood Books
2066,Vintage Books a division of Random House
2067,Lulu Press
2068,Perennial
2069,Godsfield Press Ltd
2070,Abacus Books (London)
2071,Love Inspired
2072,Penguin Group (USA)
2073,Penguin Books /Penguin Classics
2074,Hearst Communications
2075,Universe
2076,Simon  Schuster/Paula Wiseman Books
2077,Chosen Books
2078,DAW
2079,DK Publishing
2080,Edicións Xerais de Galicia  S.A.
2081,Lama Foundation (San Cristobal  NM)
2082,Longman
2083,Gollehon Books
2084,Stackpole Books
2085,Gamble Guides
2086,Bollingen/Princeton University Press (NJ)
2087,Atlantic Monthly Press
2088,Addison Wesley Publishing Company
2089,Downtown Press
2090,Signet Classics
2091,Roca Editorial
2092,Rowohlt Tb.
2093,Delta Publishing
2094,St. Martin's Press
2095,Livre de Poche
2096,Éditions de L'Olivier
2097,Audiogo
2098,Puzzle-Roca
2099,Severn House Publishers
2100,F & W Publications Inc.
2101,Westholme Publishing
2102,Phoenix Books/University of Chicago Press (IL)
2103,Gardners Books
2104,Viking Penguin Inc.
2105,Do-Not Press
2106,Penguin Books (Penguin Classics)
2107,Wildside Press
2108,Routledge Taylor & Francis Books Ltd imprint
2109,The Berkley Publishing Group
2110,William Morrow Paperbacks
2111,ComicsOne Corporation
2112,New Directions Publishing
2113,Steerforth Press
2114,Hippo/Scholastic
2115,Libraries Unlimited
2116,Alfred A. Knopf Borzoi Books
2117,Loeb Classical Library/Harvard University Press
2118,Pragmatic Bookshelf
2119,French & European Publications
2120,Lone Oak Press
2121,Findakly
2122,ComicsLit
2123,Farrar  Straus & Giroux
2124,Kregel Academic & Professional
2125,Inner Traditions
2126,La factoría de ideas
2127,Allen & Ulwin
2128,Greenwood Press
2129,Steerforth
2130,Booksales
2131,Blackstone Publishing
2132,Plume
2133,Hill and Wang
2134,Kaplan
2135,Top Shelf Productions
2136,National Geographic Society
2137,Dial Press Trade Paperback
2138,HighBridge Company
2139,Peachpit Press
2140,Riverhead Hardcover
2141,Quest Books
2142,Albury Publishing
2143,Citadel
2144,W.W. Norton & Company (NY)
2145,Heinemann Drama
2146,Little  Brown Book Group
2147,Random House Vintage
2148,Hachette Audio
2149,Loyola Press (Chicago)
2150,University of Nebraska Press
2151,Arcadia Publishing
2152,Push
2153,Ave Maria Press
2154,Random House Children's Books
2155,Carlsen
2156,Pavement Saw Press
2157,New World Library
2158,Cooper Square Publishers
2159,Prentice Hall Press
2160,Black Dog & Leventhal
2161,Trafalgar Square Publishing
2162,W.W. Norton
2163,Darton  Longman & Todd
2164,Delta
2165,Fourth Estate
2166,Omohundro Institute and University of North Carolina Press
2167,Bloomsbury / Continuum
2168,Disney-Hyperion
2169,Harry N. Abrams
2170,For Dummies
2171,Collection of Historical Scientific Instruments
2172,Open Heaven Publications
2173,Newmarket
2174,Counterpoint
2175,Alyson Books
2176,Marion Boyars Publishers
2177,Sierra Club Books
2178,HarperEntertainment
2179,Baen
2180,Nelson Books
2181,White Wolf Games Studio
2182,Random House Large Print Publishing
2183,Univ Of Minnesota Press
2184,Blu
2185,Thunder's Mouth Press Books
2186,Harper Perennial Classics
2187,Clarkson Potter Publishers
2188,Berkley Books
2189,Simon Schuster
2190,Omnibus Hc Bei Bertelsmann
2191,Treat Enterprises
2192,Speak
2193,TSR Inc.
2194,Penguin Workshop
2195,Benjamin Cummings
2196,Night Shade
2197,Bolchazy-Carducci Publishers
2198,Advantage World Press
2199,Plume Books
2200,Rayo
2201,Sun & Moon Press
2202,City Lights Publishers
2203,Blue Sky Press
2204,Knopf Books for Young Readers
2205,Applause Theatre & Cinema Book Publishers
2206,Leisure Books
2207,Harper Perennial (HarperCollins)
2208,Scribner Book Company
2209,Atheneum Books
2210,Phaidon Press
2211,New York University Press
2212,Goldmann Verlag
2213,Polychrome Publishing Corporation
2214,Hungry Minds
2215,Black Dog & Leventhal Publishers
2216,Focus
2217,Watson-Guptill
2218,Penguin Books (NYC)
2219,McFarland & Company
2220,Tin House Magazine
2221,HQN Books
2222,Management Books 2000
2223,Cistercian Publications
2224,Wizarding World Press
2225,Aerie
2226,Barrington Stoke
2227,University Press of Mississippi
2228,Two Lions
2229,Townsend Press
2230,Heinle
2231,Luath Press Ltd
2232,Bloomsbury Childrens Books
2233,Revive Publishing
2234,McGraw-Hill Humanities/Social Sciences/Languages
2235,Haus Publishing
2236,Bruno Gmünder
2237,Paraglyph Press
2238,Albin Michel
2239,Council Oak Books
2240,Punto de Lectura
2241,Morgan Road Books
2242,Troll Communications
2243,Aris and Phillips
2244,Vermilion
2245,AK Press
2246,Candlewick Press
2247,Debolsillo
2248,Harrison House
2249,Destino Ediciones
2250,Alan Rodgers Books
2251,The Crossroad Publishing Company
2252,Celestial Arts
2253,Sphere
2254,Audio Renaissance
2255,NAL Books
2256,BBC Audiobooks
2257,Lark Books
2258,David R. Godine
2259,William Morrow / HarperCollins / Harper Perennial
2260,Rupa & Co
2261,Dodo Press
2262,Harvard Business Review Press
2263,The Overlook Press
2264,Norma
2265,Crossroad
2266,Contemporary French Fiction
2267,Simon & Schuster Audio
2268,Princeton Architectural Press
2269,Montena
2270,Penguin Book Limited
2271,Authorhouse
2272,Harper Design
2273,Hill & Wang
2274,Manchester University Press
2275,Pi Press
2276,Academica Press
2277,Penguin Signet
2278,London : Collins  2004.
2279,Prentice Hall/Scribner/Macmillan
2280,Avon Books (AvoNova)
2281,Random House Value Publishing/TheViking Press
2282,Loeb Classical Library 307
2283,Rizzoli International Publications
2284,Simon & Schuster Adult Publishing Group
2285,Egmont Books Ltd
2286,Douglas  McIntyre
2287,Feiwel & Friends
2288,Absolute Press
2289,Denoël
2290,Pyramid Books
